setting_id,language_pmax,dirichlet_kappa,quality_multiplier,conflict_multiplier,occlusion_strength,records,dirichlet_projection_fallbacks,nested_naurc,registered_naurc,naurc_gain,ranking_preserved,nested_coverage,nested_wrong_all,nested_wrong_admitted,nested_correct_all,nested_clean_coverage,registered_coverage,registered_wrong_all,registered_wrong_admitted,registered_correct_all,registered_clean_coverage,copy_mass_max_abs_drift,unoccluded_runtime_sha256,nested_clean_none_coverage,nested_clean_none_correct_all,nested_clean_none_wrong_all,nested_clean_partial_coverage,nested_clean_partial_correct_all,nested_clean_partial_wrong_all
112,0.75,100.0,0.845486955717206,1.0631816055625678,1.0,31200,0,0.12541194247585935,0.2168616010667788,0.09144965859091944,True,0.13115384615384615,0.0015705128205128205,0.011974584555229716,0.12958333333333333,0.8516666666666667,0.13125,0.011506410256410256,0.08766788766788766,0.11974358974358974,0.7520833333333333,1.4210854715202004e-14,9806fae5fffda9afcbf64ebd450e4574523350b700165aa1dac9dcb808043db7,0.9708333333333333,0.945,0.025833333333333333,0.7325,0.7283333333333334,0.004166666666666667
113,0.9,200.0,1.1742419548332692,0.8416640754789114,1.0,31200,0,0.11744968777469753,0.20402007992156973,0.0865703921468722,True,0.13121794871794873,0.0,0.0,0.13121794871794873,0.8625,0.13128205128205128,0.010352564102564103,0.078857421875,0.12092948717948718,0.7679166666666667,1.4210854715202004e-14,97f8cb4e8d34e86f879e1892a6d81af1e7bf25cb1bd29896672092fe18912df9,0.9683333333333334,0.9683333333333334,0.0,0.7566666666666667,0.7566666666666667,0.0
114,0.95,50.0,0.9826172940433026,1.134718766063452,1.0,31200,0,0.11857203932999708,0.20885855005390982,0.09028651072391275,True,0.13112179487179487,0.0001282051282051282,0.0009777560498655585,0.13099358974358974,0.8445833333333334,0.13076923076923078,0.010416666666666666,0.07965686274509803,0.1203525641025641,0.7779166666666667,1.4210854715202004e-14,1020ae2986619d5d1d1c580d5f18578f819d11a5bf87cf93989d7f2db2907a51,0.975,0.975,0.0,0.7141666666666666,0.7116666666666667,0.0025
115,0.85,100.0,1.0101523403078319,0.9577988617122174,1.0,31200,0,0.11775754174384569,0.20649595980363597,0.08873841805979028,True,0.13096153846153846,0.0002564102564102564,0.0019579050416054823,0.1307051282051282,0.8566666666666667,0.1310897435897436,0.010608974358974359,0.08092909535452322,0.12048076923076922,0.7558333333333334,1.4210854715202004e-14,56370da3408e3de0725c0a5880d6f90a2886be8e871a3b8ffac02c9a783a1610,0.9608333333333333,0.9591666666666666,0.0016666666666666668,0.7525,0.7491666666666666,0.0033333333333333335
116,0.75,50.0,1.1491573467850686,0.943206138163805,1.0,31200,0,0.15305364659401496,0.2368191855712052,0.08376553897719025,True,0.13083333333333333,0.005288461538461539,0.04042136207741303,0.12554487179487178,0.8554166666666667,0.13134615384615383,0.014070512820512821,0.10712542703757931,0.11727564102564103,0.72625,1.4210854715202004e-14,61e32fba0a53b32a91d8952e32615f1cef9c397cd89590360a1533b1f7326ed6,0.9658333333333333,0.9133333333333333,0.0525,0.745,0.7191666666666666,0.025833333333333333
117,0.9,200.0,0.8717447500675917,1.1646695531904698,1.0,31200,0,0.10935752635258715,0.1861725100751532,0.07681498372256605,True,0.13125,6.41025641025641e-05,0.0004884004884004884,0.13118589743589743,0.8391666666666666,0.13112179487179487,0.010608974358974359,0.08090931312637496,0.12051282051282051,0.7654166666666666,1.4210854715202004e-14,bf0571ce948952b6a9a569cb39662d4d970a2dc56531e56fcd14d89c986a88c3,0.9691666666666666,0.9691666666666666,0.0,0.7091666666666666,0.7091666666666666,0.0
118,0.85,100.0,1.085213514789939,0.8592840861529112,1.0,31200,0,0.11739155600494,0.20541471567953343,0.08802315967459343,True,0.13121794871794873,0.0001923076923076923,0.0014655593551538837,0.13102564102564102,0.8695833333333334,0.1310897435897436,0.010576923076923078,0.08068459657701711,0.12051282051282051,0.7654166666666666,1.4210854715202004e-14,935e349d3340b9c3246f038273ab7b399e9df7e479cef8e2646a0e63974a0dca,0.9708333333333333,0.9708333333333333,0.0,0.7683333333333333,0.7658333333333334,0.0025
119,0.65,200.0,0.9063856512308122,1.036258212849498,1.0,31200,0,0.1494844970377102,0.22635493888383304,0.07687044184612285,True,0.13080128205128205,0.00608974358974359,0.04655721636853712,0.12471153846153846,0.8470833333333333,0.13125,0.013141025641025641,0.10012210012210013,0.11810897435897436,0.7325,1.4210854715202004e-14,fd572f1e7985ec5f14e5715388603e52ea3bff9b4b8e6929978673bc2ed2dd6a,0.9766666666666667,0.9316666666666666,0.045,0.7175,0.6791666666666667,0.03833333333333333
120,0.65,50.0,1.0506282396614552,1.196730498969555,1.0,31200,0,0.19691751336930172,0.2570731883275155,0.060155674958213806,True,0.13099358974358974,0.012403846153846154,0.09469048201614877,0.11858974358974358,0.8275,0.13118589743589743,0.020224358974358973,0.15416564866845833,0.11096153846153846,0.67875,1.4210854715202004e-14,ff7505ee5879bef3689d904522c977d244016cf471546836d02e6cb54ae1f225,0.9725,0.8841666666666667,0.08833333333333333,0.6825,0.5991666666666666,0.08333333333333333
121,0.85,100.0,0.9296491194516421,0.9237167909741402,1.0,31200,0,0.11671589614368064,0.20018924551703918,0.08347334937335854,True,0.1307371794871795,0.0003205128205128205,0.002451581269919098,0.13041666666666665,0.8575,0.13105769230769232,0.010608974358974359,0.08094888725849841,0.12044871794871795,0.7604166666666666,1.4210854715202004e-14,f50418ee7f4fe9b8de2e39d58adf25a5589ad1794904f1e4d822af3407110c4b,0.9566666666666667,0.9508333333333333,0.005833333333333334,0.7583333333333333,0.7583333333333333,0.0
122,0.95,50.0,1.1150054696947338,1.005857400968671,1.0,31200,0,0.11757151692710276,0.2087125376691723,0.09114102074206955,True,0.1314423076923077,0.0,0.0,0.1314423076923077,0.8479166666666667,0.13118589743589743,0.009903846153846154,0.07549474712924505,0.12128205128205129,0.7704166666666666,1.4210854715202004e-14,77c18d129816245ccc7704cec59e14a303247961409ab1175bad7694e93a15d6,0.9716666666666667,0.9716666666666667,0.0,0.7241666666666666,0.7241666666666666,0.0
123,0.75,200.0,0.8922189585864544,0.8773085672408343,1.0,31200,0,0.11565375169804283,0.20331813220941083,0.087664380511368,True,0.13134615384615383,0.0005128205128205128,0.003904343582235237,0.13083333333333333,0.8654166666666666,0.13137820512820514,0.01064102564102564,0.0809953647231032,0.12073717948717949,0.7708333333333334,1.4210854715202004e-14,6a24f71348fd22eb84e66ba04bff1fe2d14025d1376874313a1083dfe3e87f92,0.9708333333333333,0.9675,0.0033333333333333335,0.76,0.7583333333333333,0.0016666666666666668
124,0.85,100.0,0.9532198887318373,0.8220770690590143,1.0,31200,0,0.12030835246734349,0.21012308845588418,0.08981473598854069,True,0.13105769230769232,0.0001923076923076923,0.001467351430667645,0.1308653846153846,0.8620833333333333,0.13134615384615383,0.010608974358974359,0.08077110785749146,0.12073717948717949,0.7570833333333333,1.4210854715202004e-14,4cd853f7fdfb94f652093378b4029c8b05b7799792ad26972c83064169363023,0.9475,0.945,0.0025,0.7766666666666666,0.7766666666666666,0.0
125,0.95,200.0,1.0258839502930641,1.0951448921114206,1.0,31200,0,0.11262198219152282,0.1949393764992485,0.08231739430772568,True,0.13153846153846155,0.0,0.0,0.13153846153846155,0.8458333333333333,0.13105769230769232,0.010288461538461538,0.07850330154071901,0.12076923076923077,0.7591666666666667,1.4210854715202004e-14,6a3dfbc519e7e814829f01ab83a64e2be962ebc470cc14b29c1b390730301169,0.9641666666666666,0.9641666666666666,0.0,0.7275,0.7275,0.0
126,0.9,50.0,0.8186712890863419,0.9757256835699082,1.0,31200,0,0.11393230055066535,0.2001862301027935,0.08625392955212814,True,0.1309294871794872,0.000576923076923077,0.004406364749082008,0.1303525641025641,0.8520833333333333,0.13131410256410256,0.01064102564102564,0.08103490358799122,0.12067307692307692,0.7691666666666667,1.4210854715202004e-14,793df27e72975876cf41089838abeacd552850267f0df197371fa38bc9f49af5,0.9641666666666666,0.9591666666666666,0.005,0.74,0.74,0.0
127,0.65,200.0,1.1897232737392187,1.1042202949523927,1.0,31200,0,0.17881133963850587,0.24599920018622579,0.06718786054771991,True,0.13163461538461538,0.009903846153846154,0.07523739956172389,0.12173076923076923,0.84,0.13125,0.0175,0.13333333333333333,0.11375,0.70625,1.4210854715202004e-14,dd7dfb86004ece6e404969f6e5d4d2999707a2148214af37c90d6e3c282eb730,0.9875,0.9075,0.08,0.6925,0.6416666666666667,0.050833333333333335
128,0.65,100.0,0.957997889444232,0.9600195292383433,1.0,31200,0,0.16093472869732045,0.2348258199370838,0.07389109123976334,True,0.13076923076923078,0.0071794871794871795,0.054901960784313725,0.12358974358974359,0.8520833333333333,0.13121794871794873,0.015256410256410256,0.1162677088422081,0.11596153846153846,0.71,1.4210854715202004e-14,80052c0a75be1112ebfc18b5a8b3c69afeeb74b3590c3e87d07b22e08d49d45a,0.9766666666666667,0.915,0.06166666666666667,0.7275,0.685,0.0425
129,0.9,200.0,1.0367250367999077,1.132300016656518,1.0,31200,0,0.11287916550804318,0.19556040495238014,0.08268123944433696,True,0.13134615384615383,0.0,0.0,0.13134615384615383,0.8416666666666667,0.13105769230769232,0.010576923076923078,0.08070432868672046,0.12048076923076922,0.7579166666666667,1.4210854715202004e-14,c8323761794c0a4369f6fd8e6619d84ee9af1bb0067ee2934fb50b3ad6418e8d,0.9758333333333333,0.9758333333333333,0.0,0.7075,0.7075,0.0
130,0.95,50.0,0.8201343178749085,0.8378808856010438,1.0,31200,0,0.11858786750717945,0.20954585605828194,0.09095798855110249,True,0.13134615384615383,0.0005448717948717948,0.004148365056124939,0.13080128205128205,0.8666666666666667,0.13067307692307692,0.010608974358974359,0.08118714741231298,0.12006410256410256,0.7541666666666667,1.4210854715202004e-14,9c48132850cda9ef20e59f5a2d05b706cf54b8757393814803586ddedf654108,0.9466666666666667,0.9466666666666667,0.0,0.7866666666666666,0.7866666666666666,0.0
131,0.85,100.0,1.1976415392011406,1.0671628683805467,1.0,31200,0,0.11872932292363807,0.2138972023238658,0.09516787940022774,True,0.1309294871794872,0.0001923076923076923,0.0014687882496940024,0.1307371794871795,0.8458333333333333,0.13102564102564102,0.010608974358974359,0.08096868884540118,0.12041666666666667,0.7508333333333334,1.4210854715202004e-14,b9d9212a56fc202ca94c35ae0b74f791a74ccc89f014e6afb75bf327c6f4e3cb,0.9758333333333333,0.9741666666666666,0.0016666666666666668,0.7158333333333333,0.7133333333333334,0.0025
132,0.75,50.0,1.0616652108728886,1.033794064819813,1.0,31200,0,0.14215742607011667,0.2314139815713772,0.08925655550126052,True,0.13150641025641024,0.00375,0.028515720204728246,0.12775641025641027,0.8466666666666667,0.13105769230769232,0.012980769230769231,0.09904622157006603,0.11807692307692308,0.7479166666666667,1.4210854715202004e-14,f080243d782584f17f3bce17affae838ab0e271c1c19ccabc867e7dc98f7d658,0.9691666666666666,0.9425,0.02666666666666667,0.7241666666666666,0.7041666666666667,0.02
133,0.95,100.0,0.9342308539897204,0.8615554973483086,1.0,31200,0,0.111562022243952,0.1916421528911997,0.08008013064724771,True,0.13102564102564102,0.0,0.0,0.13102564102564102,0.8625,0.13121794871794873,0.010544871794871794,0.08036150464093796,0.12067307692307692,0.7583333333333333,1.4210854715202004e-14,102705c8639c4c809a96a9be280f3d3ed0082f0ddb6ad5d90d2586d851483230,0.9491666666666667,0.9491666666666667,0.0,0.7758333333333334,0.7758333333333334,0.0
134,0.85,100.0,1.122727468982339,1.1686962086707355,1.0,31200,0,0.11813086505800685,0.20348780710040404,0.08535694204239719,True,0.13118589743589743,9.615384615384615e-05,0.0007329587099926704,0.1310897435897436,0.8375,0.13121794871794873,0.010512820512820513,0.08011724474841231,0.1207051282051282,0.7633333333333333,1.4210854715202004e-14,de33c496977139c2170489cac76d6831ec2998db3c30ba8e52f2f10bb41324ee,0.9733333333333334,0.9708333333333333,0.0025,0.7016666666666667,0.7016666666666667,0.0
135,0.65,200.0,0.8938778720796109,0.9393722224980593,1.0,31200,0,0.14988467862774266,0.22103241823825356,0.07114773961051091,True,0.1305448717948718,0.005929487179487179,0.04542106555364596,0.12461538461538461,0.85375,0.1310897435897436,0.0125,0.09535452322738386,0.11858974358974358,0.71625,1.4210854715202004e-14,a9f98746295bb35123959b704b5a1424fe14af9e004b10b8f32ada2f3a808316,0.9691666666666666,0.9108333333333334,0.058333333333333334,0.7383333333333333,0.7025,0.035833333333333335
136,0.65,50.0,1.138111226260662,0.8811425723135472,1.0,31200,0,0.21931083374785595,0.26399412820454354,0.04468329445668759,True,0.13096153846153846,0.01564102564102564,0.1194322075379344,0.11532051282051282,0.8641666666666666,0.1310897435897436,0.021538461538461538,0.16430317848410758,0.10955128205128205,0.6675,1.4210854715202004e-14,17d27ac06123af07c5006831e4fe637e7bc7add6e56818e5cc662ab827f6b9ee,0.9691666666666666,0.8825,0.08666666666666667,0.7591666666666667,0.6458333333333334,0.11333333333333333
137,0.85,100.0,0.8671599578112364,1.0018308468163015,1.0,31200,0,0.11506228623298463,0.20107432176320827,0.08601203553022364,True,0.1308974358974359,0.0001923076923076923,0.0014691478942213516,0.1307051282051282,0.8408333333333333,0.13099358974358974,0.010608974358974359,0.08098850012233913,0.12038461538461538,0.7479166666666667,1.4210854715202004e-14,3a3db86343888108dff40cd94253ea3a2a8ad1426c5caf4089235c88adaae318,0.9525,0.9525,0.0,0.7291666666666666,0.7291666666666666,0.0
138,0.9,50.0,1.0774945732206107,0.9214452784508467,1.0,31200,0,0.11881007268872099,0.2082186347849724,0.08940856209625142,True,0.13118589743589743,0.0003525641025641026,0.0026875152699731247,0.13083333333333333,0.8629166666666667,0.1308974358974359,0.010512820512820513,0.08031341821743389,0.12038461538461538,0.7625,1.4210854715202004e-14,ce27a95348b0b3a2cf46d0246991cace046e0ec49646b31ac54f137001cc9575,0.9625,0.9616666666666667,0.0008333333333333334,0.7633333333333333,0.7625,0.0008333333333333334
139,0.75,200.0,0.9047358870506287,1.199194557592273,1.0,31200,0,0.11930959272898523,0.20620364441938158,0.08689405169039635,True,0.1316025641025641,0.0008974358974358974,0.006819288845591817,0.1307051282051282,0.8366666666666667,0.13112179487179487,0.01064102564102564,0.08115375213884136,0.12048076923076922,0.7608333333333334,1.4210854715202004e-14,35416217959526e9b5867ce50f891012f6df96b4087195f72087986bdab04a53,0.9725,0.96,0.0125,0.7008333333333333,0.7,0.0008333333333333334
140,0.85,100.0,0.8407058972865343,1.100239145383239,1.0,31200,0,0.11118970483352837,0.1964103498463531,0.08522064501282474,True,0.13112179487179487,0.0001923076923076923,0.0014666340747983377,0.1309294871794872,0.8445833333333334,0.13102564102564102,0.010608974358974359,0.08096868884540118,0.12041666666666667,0.7675,1.4210854715202004e-14,ed5b61afb88f770fb1d9b5e09ac0794331874cffaa9e0b5c0128b790ffc055f7,0.97,0.9691666666666666,0.0008333333333333334,0.7191666666666666,0.7191666666666666,0.0
141,0.95,200.0,1.1633917190134526,0.9795089509338141,1.0,31200,0,0.11373790015078171,0.19595526906627966,0.08221736891549795,True,0.13115384615384615,0.0,0.0,0.13115384615384615,0.8554166666666667,0.13112179487179487,0.010064102564102563,0.07675384991444635,0.12105769230769231,0.7670833333333333,1.4210854715202004e-14,554093b08f88310ec15761f9e34fb03a380d41ce1dbf29e323bb619c45d0c851,0.97,0.97,0.0,0.7408333333333333,0.7408333333333333,0.0
142,0.9,50.0,0.9811634145677091,1.0975635640323163,1.0,31200,0,0.1200841967734478,0.21414183672200313,0.09405763994855533,True,0.13064102564102564,0.0001923076923076923,0.0014720314033366045,0.13044871794871796,0.84625,0.13105769230769232,0.010608974358974359,0.08094888725849841,0.12044871794871795,0.7629166666666667,1.4210854715202004e-14,b428b3aa3fd5ba6a5f05b0c7a06a89908e739f43d343248ced5ad4f8c8aefc05,0.9675,0.9675,0.0,0.725,0.725,0.0
143,0.75,200.0,1.0022371325641872,0.8198562882840634,1.0,31200,0,0.12158083553628508,0.21186105820348938,0.0902802226672043,True,0.13147435897435897,0.001346153846153846,0.010238907849829351,0.13012820512820514,0.87,0.13128205128205128,0.010865384615384615,0.082763671875,0.12041666666666667,0.7554166666666666,1.4210854715202004e-14,fcb682830f0324f27e4a9fb28db8062d8916ba8695d9005bbef68cd96ea6946c,0.9733333333333334,0.9608333333333333,0.0125,0.7666666666666667,0.755,0.011666666666666667
144,0.75,50.0,0.8554618291556836,1.1577821269631388,1.0,31200,0,0.12744869989086932,0.21175278068162326,0.08430408079075394,True,0.1310897435897436,0.0022756410256410254,0.017359413202933986,0.12881410256410256,0.8383333333333334,0.1310897435897436,0.011282051282051283,0.08606356968215159,0.11980769230769231,0.7475,1.4210854715202004e-14,7e2512a9bef00da98091a05cd005397ce2fe1bb3fd8f7e922e53c4087f1d2d56,0.97,0.955,0.015,0.7066666666666667,0.7008333333333333,0.005833333333333334
145,0.9,200.0,1.1279389802366495,0.9347570285201073,1.0,31200,0,0.11313091405478459,0.1990817327675435,0.08595081871275892,True,0.1309294871794872,0.0,0.0,0.1309294871794872,0.8541666666666666,0.13131410256410256,0.010544871794871794,0.08030266048328046,0.12076923076923077,0.75,1.4210854715202004e-14,ea76854e98ce34c3344d98ceab3a92be6261f5743f2e4735711d6df01b380c61,0.9716666666666667,0.9716666666666667,0.0,0.7366666666666667,0.7366666666666667,0.0
146,0.95,100.0,0.916420291736722,1.041680719330907,1.0,31200,0,0.11129188467172095,0.18926553946950928,0.07797365479778832,True,0.13157051282051282,0.0,0.0,0.13157051282051282,0.8508333333333333,0.13102564102564102,0.010544871794871794,0.08047945205479452,0.12048076923076922,0.7645833333333333,1.4210854715202004e-14,da3b6d9a3ca2eaf35a8d097db7d4d907e8f549cbe6c593e6b81cb62e9e913f30,0.9675,0.9675,0.0,0.7341666666666666,0.7341666666666666,0.0
147,0.75,200.0,1.0876774914562704,0.8631433833390475,1.0,31200,0,0.12391874919370796,0.21355320123548002,0.08963445204177206,True,0.13131410256410256,0.001282051282051282,0.00976324139614352,0.13003205128205128,0.8616666666666667,0.1309294871794872,0.010961538461538462,0.08372093023255814,0.11996794871794872,0.7566666666666667,1.4210854715202004e-14,0d24f377c4a978f152d3ab009852b5d7504073d8a26c2a4838a63a74a946556c,0.9708333333333333,0.9566666666666667,0.014166666666666666,0.7525,0.7491666666666666,0.0033333333333333335
148,0.75,50.0,1.1517072703689337,0.8362445417791605,1.0,31200,0,0.15830117955520517,0.24267185075765543,0.08437067120245026,True,0.1308653846153846,0.005833333333333334,0.04457506735243694,0.12503205128205128,0.8629166666666667,0.13131410256410256,0.01532051282051282,0.11667073468391506,0.11599358974358974,0.7229166666666667,1.4210854715202004e-14,6d8d5b5d2d3b21a613a58bfdf5a41f646890b026c9779d22a037b9baaadd7abd,0.9675,0.9308333333333333,0.03666666666666667,0.7583333333333333,0.7125,0.04583333333333333
149,0.9,200.0,0.8305229276418686,1.0593253884464504,1.0,31200,0,0.10880822850016393,0.18575315853057545,0.07694493003041152,True,0.13153846153846155,0.0001923076923076923,0.0014619883040935672,0.13134615384615383,0.8504166666666667,0.13080128205128205,0.010608974358974359,0.08110757167360941,0.1201923076923077,0.76375,1.4210854715202004e-14,742df2ea7d66b58668d4d4f2bf1cea1ea6cf08305887e543032da53cc14bec24,0.97,0.97,0.0,0.7308333333333333,0.7308333333333333,0.0
150,0.9,50.0,1.01393531113863,0.9646831572055817,1.0,31200,0,0.11918269382579948,0.2072305060480227,0.08804781222222323,True,0.13147435897435897,0.0003525641025641026,0.002681618722574354,0.13112179487179487,0.8570833333333333,0.13115384615384615,0.010608974358974359,0.08088954056695992,0.12054487179487179,0.7529166666666667,1.4210854715202004e-14,336e09b7e9d00e8aa30f5b1b540c555be910882d26fbaf5021742c58c7095605,0.9725,0.9725,0.0,0.7416666666666667,0.7383333333333333,0.0033333333333333335
151,0.65,100.0,0.9913357060402632,1.1431648522615434,1.0,31200,0,0.17189555393815495,0.23438551745009162,0.06248996351193667,True,0.13099358974358974,0.008301282051282052,0.06337166625886959,0.1226923076923077,0.8404166666666667,0.13141025641025642,0.015,0.11414634146341464,0.11641025641025642,0.7170833333333333,1.4210854715202004e-14,acdc94926f47b828d392a427b9969e03cbbf5a4a2379e2cf9aa6c1b5299e5e0c,0.9783333333333334,0.9091666666666667,0.06916666666666667,0.7025,0.6608333333333334,0.041666666666666664
152,0.65,100.0,1.0469033900648357,1.077325290068984,1.0,31200,0,0.17623296211564102,0.2394956483942104,0.06326268627856937,True,0.13099358974358974,0.009967948717948719,0.07609493516026425,0.12102564102564102,0.8441666666666666,0.1310897435897436,0.01564102564102564,0.11931540342298289,0.11544871794871794,0.7116666666666667,1.4210854715202004e-14,6cd5ac597838daa245b78a87a097423c13cad142ef4827c20c13b219301d3e7d,0.9741666666666666,0.9175,0.056666666666666664,0.7141666666666666,0.6533333333333333,0.060833333333333336
153,0.85,200.0,0.9697021178901196,0.8058191504329444,1.0,31200,0,0.11357348253048419,0.19889654262377515,0.08532306009329096,True,0.13076923076923078,6.41025641025641e-05,0.0004901960784313725,0.1307051282051282,0.865,0.13118589743589743,0.010608974358974359,0.0808697776691913,0.12057692307692308,0.7604166666666666,1.4210854715202004e-14,1bb9fdda7e8c7473aee9b90628ff9278c42bdee1dac5d5e6efc0c825209a9460,0.9616666666666667,0.96,0.0016666666666666668,0.7683333333333333,0.7683333333333333,0.0
154,0.95,50.0,1.1874524958431723,1.123700135201216,1.0,31200,0,0.11742111201715444,0.20351134982557176,0.08609023780841732,True,0.13169871794871796,0.0,0.0,0.13169871794871796,0.8420833333333333,0.13128205128205128,0.009807692307692307,0.07470703125,0.12147435897435897,0.7654166666666666,1.4210854715202004e-14,a0db6a892b8204dfd26be86be664701f1f832ca18012e85500be811ce76022e4,0.9675,0.9675,0.0,0.7166666666666667,0.7166666666666667,0.0
155,0.75,100.0,0.8084438312798738,0.9967687331140042,1.0,31200,0,0.11728785856344821,0.20673939812978126,0.08945153956633305,True,0.13102564102564102,0.0008012820512820513,0.00611545988258317,0.13022435897435897,0.8483333333333334,0.1309294871794872,0.010833333333333334,0.08274173806609547,0.12009615384615385,0.7470833333333333,1.4210854715202004e-14,50b813a99107393f94a22a2e9f526a3d003bcdddd624d128fe97fad82340edef,0.9658333333333333,0.9641666666666666,0.0016666666666666668,0.7308333333333333,0.7283333333333334,0.0025
156,0.85,50.0,0.9444199413061143,0.9042339779436589,1.0,31200,0,0.12105409583310506,0.2175717848604955,0.09651768902739044,True,0.13083333333333333,0.0002564102564102564,0.0019598236158745713,0.1305769230769231,0.855,0.1309294871794872,0.010897435897435897,0.0832313341493268,0.12003205128205129,0.7529166666666667,1.4210854715202004e-14,123af181004613cfb769f87bb4e862863d829865147a005d68dbbe52625d4129,0.9625,0.9625,0.0,0.7475,0.7458333333333333,0.0016666666666666668
157,0.95,100.0,1.0733557488769294,1.1756843693554402,1.0,31200,0,0.11283284555318014,0.19749065717307043,0.08465781161989029,True,0.13147435897435897,0.0,0.0,0.13147435897435897,0.835,0.13121794871794873,0.010128205128205128,0.07718612603810454,0.12108974358974359,0.7720833333333333,1.4210854715202004e-14,f264398978103fe28636a26d3290429a6ba41cfa0f5bdfb727a3d87f6dc92963,0.9733333333333334,0.9733333333333334,0.0,0.6966666666666667,0.6966666666666667,0.0
158,0.9,50.0,0.883699468895793,0.8951313000172377,1.0,31200,0,0.11678894644736586,0.20736540637909284,0.09057645993172699,True,0.13125,9.615384615384615e-05,0.0007326007326007326,0.13115384615384615,0.8670833333333333,0.13105769230769232,0.010608974358974359,0.08094888725849841,0.12044871794871795,0.7583333333333333,1.4210854715202004e-14,81f69e4a9628791a88f15ec4268850d39572cedb7f7b40f8e5c9388f7adc35ec,0.9575,0.9558333333333333,0.0016666666666666668,0.7766666666666666,0.7766666666666666,0.0
159,0.65,200.0,1.1110231950879097,1.022118343040347,1.0,31200,0,0.15887059282232976,0.23316111569572776,0.07429052287339799,True,0.13099358974358974,0.007115384615384615,0.054318571079031076,0.12387820512820513,0.8483333333333334,0.13121794871794873,0.014038461538461538,0.10698583292623351,0.11717948717948717,0.72625,1.4210854715202004e-14,bbb13e0dd104c77605558639383e0e9038a193e8defd4fa70c703845f62cfc53,0.9766666666666667,0.9275,0.049166666666666664,0.72,0.6716666666666666,0.04833333333333333
160,0.65,50.0,1.0868529416620731,1.149035369977355,1.0,31200,0,0.18805303116254973,0.25459871196049116,0.06654568079794143,True,0.13115384615384615,0.011762820512820512,0.0896871945259042,0.11939102564102565,0.82875,0.13096153846153846,0.018044871794871794,0.1377875673029858,0.11291666666666667,0.6891666666666667,1.4210854715202004e-14,fb042b7f408e06514cec5ddced5f97383bc234e922b2e087af7bf386ebabc1b2,0.9666666666666667,0.895,0.07166666666666667,0.6908333333333333,0.6008333333333333,0.09
161,0.9,100.0,0.9078774470835924,0.9713158871978522,1.0,31200,0,0.11339547332188776,0.1967318303997542,0.08333635707786644,True,0.13121794871794873,6.41025641025641e-05,0.0004885197850512946,0.13115384615384615,0.8579166666666667,0.1310897435897436,0.010576923076923078,0.08068459657701711,0.12051282051282051,0.7645833333333333,1.4210854715202004e-14,42301fdeb4d9ef555cd8023c583cf61f278d0e2478565cbc35e2411c97841b7f,0.9708333333333333,0.9708333333333333,0.0,0.745,0.745,0.0
162,0.95,100.0,1.1475184712558986,1.0518923394382,1.0,31200,0,0.11701058343844707,0.20311502979189539,0.08610444635344831,True,0.13076923076923078,0.0,0.0,0.13076923076923078,0.8479166666666667,0.13125,0.01,0.0761904761904762,0.12125,0.7675,1.4210854715202004e-14,062574f22d1931ba91b20c03b2dc8269440f6444c3551f2d36fa45d03547de43,0.9625,0.9625,0.0,0.7333333333333333,0.7333333333333333,0.0
163,0.85,200.0,0.870252736657858,0.8311743520200253,1.0,31200,0,0.11192894372145766,0.19659160058956127,0.0846626568681036,True,0.13096153846153846,0.0001282051282051282,0.0009789525208027412,0.13083333333333333,0.8691666666666666,0.13115384615384615,0.010608974358974359,0.08088954056695992,0.12054487179487179,0.7616666666666667,1.4210854715202004e-14,ed121b3580d5f426e095b5d6a7e959e92fe4f27c1585f4f393ca9a6700e46017,0.9641666666666666,0.9641666666666666,0.0,0.7741666666666667,0.7741666666666667,0.0
164,0.75,100.0,0.9843542527407408,0.8697798766195775,1.0,31200,0,0.12667675155457722,0.2198717338430406,0.09319498228846337,True,0.13125,0.0015384615384615385,0.011721611721611722,0.12971153846153846,0.8591666666666666,0.13131410256410256,0.011794871794871795,0.08982182084452038,0.11951923076923077,0.7529166666666667,1.4210854715202004e-14,4d3cee598fe4acbbbf919c20323ad67233e8f8580f2e38970bf0490c9a874dfa,0.9683333333333334,0.9558333333333333,0.0125,0.75,0.7416666666666667,0.008333333333333333
165,0.95,200.0,1.011546365916729,1.0475413627922536,1.0,31200,0,0.11078337703453998,0.18751594624858428,0.0767325692140443,True,0.13099358974358974,0.0,0.0,0.13099358974358974,0.8420833333333333,0.13076923076923078,0.010288461538461538,0.07867647058823529,0.12048076923076922,0.7695833333333333,1.4210854715202004e-14,bf4c140bf0f81bd29173332585c1ef439c6174e7a475e0a8e5bb7131cb396cf4,0.96,0.96,0.0,0.7241666666666666,0.7241666666666666,0.0
166,0.85,50.0,0.8437502026557923,0.9296829741448165,1.0,31200,0,0.11806241026253003,0.20508628302922075,0.08702387276669071,True,0.13102564102564102,0.0008012820512820513,0.00611545988258317,0.13022435897435897,0.8633333333333333,0.13083333333333333,0.010673076923076922,0.08157765801077903,0.1201602564102564,0.7633333333333333,1.4210854715202004e-14,59ad0a42314211cf665a47f43d011e652f7064140aba62265f30d265909c98c8,0.9708333333333333,0.9641666666666666,0.006666666666666667,0.7558333333333334,0.7516666666666667,0.004166666666666667
