pair_id,score,edge_id,fine_partition,coarse_partition,fine_components,coarse_components,merged_blocks,mean_budget_delta,ncsAURC_delta,direction
HandWritten-Mfeat__TMC,native_nonvacuity,E720,P186,P183,5,4,1+4,-1.233261592021444,9.97247753115733e-05,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E721,P186,P184,5,4,2+4,-6.035936104806838,-0.00010174683609968861,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E722,P186,P185,5,4,3+4,-1.722703987617976,0.00017186307777215912,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E723,P187,P039,4,3,0+1,-0.9122195336372603,-0.002001072037002255,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E724,P187,P072,4,3,0+2,-0.6098946374654299,0.07695665091460883,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E725,P187,P113,4,3,1+2,-1.0787368915705227,0.05837021786802518,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E726,P187,P134,4,3,0+3,-1.1080647890088,0.0202692755623603,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E727,P187,P151,4,3,1+3,-1.4038656117271164,0.001674657999626683,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E728,P187,P168,4,3,2+3,-1.2506166809873027,0.07521809158100116,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E729,P188,P039,4,3,0+1,-8.733523316731771,0.0578027000702175,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E730,P188,P073,4,3,0+2,-8.654372429469088,0.057188264365784024,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E731,P188,P114,4,3,1+2,-0.6396653450057119,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E732,P188,P135,4,3,0+3,-9.022924194709848,0.022505851790900835,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E733,P188,P152,4,3,1+3,-1.0786077833238519,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E734,P188,P169,4,3,2+3,-1.250616680987303,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E735,P189,P040,4,3,0+1,-8.806058020523844,0.1128619292273671,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E736,P189,P072,4,3,0+2,-8.641037040851499,0.13669264428747874,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E737,P189,P114,4,3,1+2,-0.84950396529727,-6.777873434985095e-05,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E738,P189,P136,4,3,0+3,-9.02292419470985,0.08214417645407943,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E739,P189,P153,4,3,1+3,-1.4038656117271167,-6.777873434985095e-05,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E740,P189,P170,4,3,2+3,-1.029907986905549,-6.777873434985095e-05,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E741,P190,P041,4,3,0+1,-8.806058020523844,0.057598464702787955,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E742,P190,P074,4,3,0+2,-8.654372429469088,0.07039430983254631,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E743,P190,P115,4,3,1+2,-1.0787368915705233,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E744,P190,P134,4,3,0+3,-8.876878819492399,0.08007304766958005,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E745,P190,P152,4,3,1+3,-1.02611803071294,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E746,P190,P170,4,3,2+3,-0.7675796140030791,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E747,P191,P042,5,4,0+1,-8.806058020523846,0.05246194920824195,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E748,P191,P075,5,4,0+2,-8.654372429469088,0.06413529310438346,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E749,P191,P116,5,4,1+2,-1.0787368915705233,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E750,P191,P137,5,4,0+3,-9.022924194709852,0.03967025696093127,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E751,P191,P154,5,4,1+3,-1.4038656117271167,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E752,P191,P171,5,4,2+3,-1.250616680987303,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E753,P191,P187,5,4,0+4,-9.491518018101576,0.05980377210721975,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E754,P191,P188,5,4,1+4,-1.670214235007066,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E755,P191,P189,5,4,2+4,-1.4603756147155078,6.777873434985095e-05,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E756,P191,P190,5,4,3+4,-1.7227039876179777,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E757,P192,P043,4,3,0+1,-0.91221953363726,-0.0010359540511464312,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E758,P192,P080,4,3,0+2,-5.238029497689346,0.11044218911572957,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E759,P192,P117,4,3,1+2,-5.376841630915202,0.09970952737416015,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E760,P192,P126,4,3,0+3,-0.48987585959774194,-0.0005633143218454354,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E761,P192,P147,4,3,1+3,-0.9199687615939176,-0.0017721644675501996,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E762,P192,P168,4,3,2+3,-5.324165576956708,0.12969101291908,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E763,P193,P043,4,3,0+1,-8.733523316731771,0.003992299916776905,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E764,P193,P081,4,3,0+2,-9.095045051357022,0.0006606669215685221,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E765,P193,P118,4,3,1+2,-5.317689252605684,-0.00030259680121758195,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E766,P193,P127,4,3,0+3,-8.74243324229405,0.0037990573657107137,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E767,P193,P148,4,3,1+3,-0.4725091795771146,1.4409421356351073e-05,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E768,P193,P169,4,3,2+3,-5.324165576956709,-0.00030259680121758195,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E769,P194,P044,4,3,0+1,-8.806058020523846,0.10173883335382716,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E770,P194,P080,4,3,0+2,-8.693611410984083,0.11577303988487049,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E771,P194,P118,4,3,1+2,-0.9519673828059094,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E772,P194,P128,4,3,0+3,-8.742433242294052,0.12709612377101007,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E773,P194,P149,4,3,1+3,-0.9199687615939194,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E774,P194,P170,4,3,2+3,-0.5278963927836227,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E775,P195,P045,4,3,0+1,-8.806058020523846,0.004733295816550545,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E776,P195,P082,4,3,0+2,-9.095045051357022,0.0020873303732195253,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E777,P195,P119,4,3,1+2,-5.376841630915202,-0.00020840970795414176,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E778,P195,P126,4,3,0+3,-8.73283904084684,0.004559126739341341,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E779,P195,P148,4,3,1+3,-0.894168577731703,0.00010859651461979125,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E780,P195,P170,4,3,2+3,-5.315277660737985,-0.00020840970795414176,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E781,P196,P046,5,4,0+1,-8.806058020523846,0.005774719371627337,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E782,P196,P083,5,4,0+2,-9.095045051357022,0.0006991340851438003,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E783,P196,P120,5,4,1+2,-5.376841630915202,-0.00014412084461020013,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E784,P196,P129,5,4,0+3,-8.742433242294052,0.005623317653930802,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E785,P196,P150,5,4,1+3,-0.9199687615939176,0.00010743454966597384,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E786,P196,P171,5,4,2+3,-5.324165576956707,-0.00014412084461020013,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E787,P196,P192,5,4,0+4,-9.491518018101576,0.005186729924530718,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E788,P196,P193,5,4,1+4,-1.6702142350070641,0.0001584759566073818,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E789,P196,P194,5,4,2+4,-6.035936104806838,-0.00014412084461020013,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E790,P196,P195,5,4,3+4,-1.2485548368524757,6.428886334394163e-05,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E791,P197,P047,5,4,0+1,-0.9122195336372609,-0.0011697088743670469,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E792,P197,P084,5,4,0+2,-5.238029497689346,0.05565207601598341,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E793,P197,P121,5,4,1+2,-5.376841630915202,0.0410578154387304,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E794,P197,P138,5,4,0+3,-1.1080647890088002,-0.0008770458131616638,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E795,P197,P155,5,4,1+3,-1.4038656117271167,-0.0026725891899242833,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E796,P197,P172,5,4,2+3,-5.5676346422148715,0.04024195446773554,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E797,P197,P177,5,4,0+4,-0.9198251118821208,0.0007819099489468845,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E798,P197,P182,5,4,1+4,-1.355865600593737,-0.0025150021059588273,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E799,P197,P187,5,4,2+4,-5.523176549940486,0.054462832452667094,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E800,P197,P192,5,4,3+4,-1.4496276539710813,-1.008888541173883e-05,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E801,P198,P047,5,4,0+1,-8.733523316731773,0.00401278309196608,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E802,P198,P085,5,4,0+2,-9.095045051357022,0.0005121960459898989,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E803,P198,P122,5,4,1+2,-5.317689252605684,-0.00015844768821953012,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E804,P198,P139,5,4,0+3,-9.02292419470985,0.0033706011800932007,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E805,P198,P156,5,4,1+3,-1.0786077833238519,0.00015124855116846432,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E806,P198,P173,5,4,2+3,-5.5676346422148715,-0.00015844768821953012,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E807,P198,P178,5,4,0+4,-8.960639983072237,0.0035975582245954332,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E808,P198,P183,5,4,1+4,-0.9189129576081179,4.30239231917318e-05,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E809,P198,P188,5,4,2+4,-5.523176549940487,-0.00015844768821953012,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E810,P198,P193,5,4,3+4,-1.4496276539710813,0.00014414911299805183,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E811,P199,P048,5,4,0+1,-8.806058020523846,0.04558456465711404,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E812,P199,P084,5,4,0+2,-8.693611410984083,0.06099301567053607,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E813,P199,P122,5,4,1+2,-0.9519673828059094,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E814,P199,P140,5,4,0+3,-9.02292419470985,0.03967406571675237,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E815,P199,P157,5,4,1+3,-1.4038656117271167,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E816,P199,P174,5,4,2+3,-1.1224406073814102,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E817,P199,P179,5,4,0+4,-8.960639983072237,0.062068099299060396,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E818,P199,P184,5,4,1+4,-1.355865600593738,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E819,P199,P189,5,4,2+4,-0.947616059849155,6.777873434985095e-05,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E820,P199,P194,5,4,3+4,-1.4496276539710813,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E821,P200,P049,5,4,0+1,-8.806058020523846,0.0049883109831852825,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E822,P200,P086,5,4,0+2,-9.095045051357022,0.0019623410274538108,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E823,P200,P123,5,4,1+2,-5.376841630915202,-0.00017967344298846076,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E824,P200,P138,5,4,0+3,-8.8768788194924,0.004284220398402532,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E825,P200,P156,5,4,1+3,-1.02611803071294,0.00013002279639953368,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E826,P200,P174,5,4,2+3,-5.4356727245702725,-0.00017967344298846076,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E827,P200,P180,5,4,0+4,-8.960639983072237,0.004769295873610185,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E828,P200,P185,5,4,1+4,-1.355865600593738,9.393647088338697e-05,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E829,P200,P190,5,4,2+4,-5.523176549940487,-0.00017967344298846076,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E830,P200,P195,5,4,3+4,-0.975478503205581,2.8736264965681006e-05,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E831,P201,P050,5,4,0+1,-8.806058020523844,0.00620497627339849,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E832,P201,P087,5,4,0+2,-9.095045051357022,0.004076377881697927,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E833,P201,P124,5,4,1+2,-5.376841630915202,-0.00017967344298846076,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E834,P201,P141,5,4,0+3,-9.02292419470985,0.005073285854578188,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E835,P201,P158,5,4,1+3,-1.4038656117271167,0.0001154873394505126,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E836,P201,P175,5,4,2+3,-5.56763464221487,-0.00010454172505705789,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E837,P201,P177,5,4,0+4,-8.873083304456959,0.005943176160511081,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E838,P201,P183,5,4,1+4,-1.0508673670884452,2.179816842280116e-05,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E839,P201,P189,5,4,2+4,-5.4452923391292565,-0.00011189470863860981,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E840,P201,P195,5,4,3+4,-1.1599226652968202,2.8736264965681006e-05,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E841,P202,P051,6,5,0+1,-8.806058020523844,0.006104940784401034,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E842,P202,P088,6,5,0+2,-9.09504505135702,0.00047777234320463984,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E843,P202,P125,6,5,1+2,-5.376841630915202,-6.30740234887048e-05,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E844,P202,P142,6,5,0+3,-9.022924194709848,0.0052381516356975995,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E845,P202,P159,6,5,1+3,-1.4038656117271167,0.00012382395216750121,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E846,P202,P176,6,5,2+3,-5.5676346422148715,-6.30740234887048e-05,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E847,P202,P181,6,5,0+4,-8.960639983072236,0.005552652651615476,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E848,P202,P186,6,5,1+4,-1.355865600593738,3.867281261098382e-05,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E849,P202,P191,6,5,2+4,-5.5231765499404855,-6.30740234887048e-05,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E850,P202,P196,6,5,3+4,-1.4496276539710813,8.104682112149534e-05,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E851,P202,P197,6,5,0+5,-9.491518018101576,0.0052778656310639525,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E852,P202,P198,6,5,1+5,-1.6702142350070641,9.537366473082533e-05,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E853,P202,P199,6,5,2+5,-6.035936104806838,-6.30740234887048e-05,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E854,P202,P200,6,5,3+5,-1.722703987617976,0.00011659941949975596,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E855,P202,P201,6,5,4+5,-1.5382598255267368,0.00011659941949975596,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E000,P001,P000,2,1,0+1,-1.2204063463222703,-0.01833256542076339,coarsening_improves
HandWritten-Mfeat__TMC,posterior_confidence,E001,P002,P000,2,1,0+1,-0.7950895618789946,0.3636247871528416,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E002,P003,P000,2,1,0+1,-0.5812958631259972,0.3211924218196732,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E003,P004,P001,3,2,0+1,-0.8991493423304635,0.4122044434657193,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E004,P004,P002,3,2,0+2,-1.3244661267737392,0.030247090892114345,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E005,P004,P003,3,2,1+2,-1.5382598255267368,0.07267945622528271,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E006,P005,P000,2,1,0+1,-0.9946322264971168,0.2387259702472349,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E007,P006,P000,2,1,0+1,-0.5024360918714157,0.3097124225657397,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E008,P007,P001,3,2,0+1,-1.004733733167122,0.33529437738646817,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E009,P007,P005,3,2,0+2,-1.2305078529922755,0.07823584171846987,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E010,P007,P006,3,2,1+2,-1.7227039876179768,0.007249389399965084,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E011,P008,P000,2,1,0+1,-0.3695374144300659,0.3662509486807546,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E012,P009,P000,2,1,0+1,-0.708445483294905,0.3566308814579074,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E013,P010,P001,3,2,0+1,-0.7365939738251106,0.314123469215366,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E014,P010,P008,3,2,0+2,-1.587462905717315,-0.07046004488615201,coarsening_improves
HandWritten-Mfeat__TMC,posterior_confidence,E015,P010,P009,3,2,1+2,-1.248554836852476,-0.060839977663304776,coarsening_improves
HandWritten-Mfeat__TMC,posterior_confidence,E016,P011,P002,3,2,0+1,-1.024075506522153,0.069130673400848,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E017,P011,P005,3,2,0+2,-0.8245328419040308,0.19402949030645464,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E018,P011,P008,3,2,1+2,-1.4496276539710817,0.06650451187293493,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E019,P012,P002,3,2,0+1,-0.888834424621491,0.051123580184423464,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E020,P012,P006,3,2,0+2,-1.1814878946290701,0.10503594477152534,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E021,P012,P009,3,2,1+2,-0.9754785032055806,0.05811748587935765,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E022,P013,P003,3,2,0+1,-1.287072285465729,0.03314450824798856,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E023,P013,P005,3,2,0+2,-0.8737359220946093,0.11561095982042685,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E024,P013,P009,3,2,1+2,-1.159922665296821,-0.002293951390245616,coarsening_improves
HandWritten-Mfeat__TMC,posterior_confidence,E025,P014,P004,4,3,0+1,-1.2870722854657286,0.04368024226627392,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E026,P014,P007,4,3,0+2,-1.1814878946290701,0.12059030834552506,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E027,P014,P010,4,3,1+2,-1.4496276539710815,0.14176121651662724,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E028,P014,P011,4,3,0+3,-1.5874629057173149,0.004796659757540275,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E029,P014,P012,4,3,1+3,-1.7227039876179768,0.0228037529739648,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E030,P014,P013,4,3,2+3,-1.5382598255267363,0.08321519024356808,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E031,P015,P000,2,1,0+1,-5.20675875305964,0.47470904292868477,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E032,P016,P000,2,1,0+1,-0.391581946237686,0.34823790782759423,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E033,P017,P001,3,2,0+1,-5.207111704722254,0.4935841024741725,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E034,P017,P015,3,2,0+2,-1.220759297984884,0.0005424941247243195,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E035,P017,P016,3,2,1+2,-6.035936104806838,0.1270136292258149,coarsening_worsens
