method,target,n,admitted,wrong,correct,coverage,wrong_all,correct_all,wrong_admitted
cautious_evidence_fusion,0.09,31200,2809,2603,206,0.09003205128205129,0.08342948717948719,0.006602564102564102,0.9266642933428266
cautious_evidence_fusion,0.1,31200,3122,2888,234,0.10006410256410256,0.09256410256410257,0.0075,0.9250480461242793
cautious_evidence_fusion,0.11,31200,3428,3156,272,0.10987179487179487,0.10115384615384615,0.008717948717948718,0.9206534422403734
cautious_evidence_fusion,0.12,31200,3742,3421,321,0.11993589743589744,0.10964743589743589,0.010288461538461538,0.9142169962586852
cautious_evidence_fusion,0.13,31200,4054,3688,366,0.12993589743589742,0.1182051282051282,0.01173076923076923,0.9097187962506167
cautious_evidence_fusion,0.14,31200,4365,3950,415,0.13990384615384616,0.1266025641025641,0.01330128205128205,0.9049255441008018
cautious_evidence_fusion,0.15,31200,4684,4181,503,0.15012820512820513,0.13400641025641025,0.01612179487179487,0.8926131511528608
cautious_evidence_fusion,0.16,31200,4993,4399,594,0.16003205128205128,0.14099358974358975,0.01903846153846154,0.8810334468255557
cautious_evidence_fusion,0.17,31200,5302,4600,702,0.16993589743589743,0.14743589743589744,0.0225,0.8675971331572991
cautious_evidence_fusion,0.18,31200,5622,4818,804,0.18019230769230768,0.1544230769230769,0.02576923076923077,0.8569903948772679
cautious_evidence_fusion,0.19,31200,5930,4999,931,0.19006410256410255,0.16022435897435897,0.02983974358974359,0.8430016863406408
cautious_evidence_fusion,0.2,31200,6253,5186,1067,0.20041666666666666,0.1662179487179487,0.03419871794871795,0.8293619062849832
cautious_evidence_fusion,0.21,31200,6556,5348,1208,0.21012820512820513,0.17141025641025642,0.038717948717948716,0.8157413056741916
cautious_evidence_fusion,0.22,31200,6865,5521,1344,0.22003205128205128,0.1769551282051282,0.043076923076923075,0.8042243262927895
cautious_evidence_fusion,0.23,31200,7166,5676,1490,0.2296794871794872,0.1819230769230769,0.04775641025641025,0.7920736812726765
cautious_evidence_fusion,0.24,31200,7480,5836,1644,0.23974358974358975,0.18705128205128205,0.05269230769230769,0.7802139037433156
cautious_evidence_fusion,0.25,31200,7803,5981,1822,0.25009615384615386,0.19169871794871796,0.058397435897435894,0.7665000640779187
cautious_evidence_fusion,0.26,31200,8109,6135,1974,0.25990384615384615,0.19663461538461538,0.06326923076923077,0.756566777654458
cautious_evidence_fusion,0.27,31200,8414,6271,2143,0.2696794871794872,0.20099358974358975,0.06868589743589744,0.7453054433087711
cautious_evidence_fusion,0.28,31200,8738,6405,2333,0.2800641025641026,0.20528846153846153,0.07477564102564102,0.7330052643625543
cautious_evidence_fusion,0.29,31200,9048,6551,2497,0.29,0.20996794871794872,0.08003205128205128,0.724027409372237
cautious_evidence_fusion,0.3,31200,9366,6686,2680,0.3001923076923077,0.2142948717948718,0.0858974358974359,0.7138586376254538
cautious_evidence_fusion,0.31,31200,9665,6807,2858,0.30977564102564104,0.21817307692307691,0.09160256410256411,0.7042938437661665
cautious_evidence_fusion,0.32,31200,9986,6920,3066,0.32006410256410256,0.22179487179487178,0.09826923076923078,0.6929701582215101
cautious_evidence_fusion,0.33,31200,10290,7055,3235,0.3298076923076923,0.22612179487179487,0.10368589743589744,0.685617103984451
cautious_evidence_fusion,0.34,31200,10608,7180,3428,0.34,0.23012820512820512,0.10987179487179487,0.6768476621417798
cautious_evidence_fusion,0.35,31200,10920,7303,3617,0.35,0.23407051282051283,0.11592948717948717,0.6687728937728937
cautious_evidence_fusion,0.36,31200,11227,7436,3791,0.3598397435897436,0.23833333333333334,0.12150641025641026,0.6623318785071702
cautious_evidence_fusion,0.37,31200,11529,7581,3948,0.36951923076923077,0.24298076923076922,0.12653846153846154,0.6575591985428051
cautious_evidence_fusion,0.38,31200,11855,7730,4125,0.3799679487179487,0.24775641025641026,0.13221153846153846,0.6520455504006748
cautious_evidence_fusion,0.39,31200,12165,7891,4274,0.38990384615384616,0.2529166666666667,0.13698717948717948,0.6486642005754213
cautious_evidence_fusion,0.4,31200,12489,8070,4419,0.40028846153846154,0.2586538461538462,0.1416346153846154,0.6461686283929858
